depth [ft],Calcite ,Chlorite,Dolomite,Hematite,Illite,K-Feldspar,Kaolinite,Porosity,Quartz,Clay,Bulk
4491.25,0.22029,0.01381,0,0,0.03579,0.0603,0.01872,0.10748,0.54362,0.07573,29.05303448
4491.75,0.17886,0.00575,0,0,0.01876,0.04796,0.01872,0.12501,0.60495,0.04755,27.72834483
4492.25,0.15306,0.0037,0,0,0.01083,0.04039,0.01258,0.13606,0.64339,0.02977,26.95634483
4492.75,0.1372,0.00436,0,0,0.01259,0.03112,0,0.14294,0.67181,0.01904,26.61489655
4493.25,0.12858,0.00647,0,0,0.02037,0.02146,0,0.14275,0.68036,0.03017,26.53855172
4493.75,0.12309,0.00832,0,0,0.02748,0.01401,0,0.14169,0.68542,0.04023,26.43917241
4494.25,0.11407,0.00219,0,0,0.05177,0.00527,0,0.14087,0.68584,0.06074,26.66317241
4494.75,0.09748,0.00629,0,0,0.02333,0.01117,0,0.14448,0.71724,0.03331,25.87889655
4495.25,0.07522,0.00391,0,0,0.01783,0.01442,0,0.15029,0.73833,0.02444,24.88889655
4495.75,0.0629,0.00265,0,0,0.0185,0.01669,0.00354,0.15524,0.74048,0.02756,24.61717241
4496.25,0.06656,0.00225,0,0,0.02187,0.01815,0.01872,0.15508,0.71737,0.04714,24.89758621
4496.75,0.08405,0.00249,0,0,0.02639,0.01991,0.01872,0.15658,0.69187,0.0525,25.48724138
4497.25,0.10982,0.00409,0,0,0.02833,0.02249,0.01872,0.15689,0.65967,0.05647,26.19372414
4497.75,0.13482,0.00639,0,0,0.03164,0.02468,0.01872,0.15752,0.62623,0.06277,26.15110345
4498.25,0.15351,0.00822,0,0,0.04049,0.02494,0.01872,0.15626,0.59786,0.07478,25.22255172
4498.75,0.16613,0.01004,0,0,0.04892,0.02435,0.01872,0.1508,0.58104,0.0863,24.25868966
4499.25,0.17076,0.01106,0,0,0.05061,0.02536,0.01872,0.14695,0.57655,0.08935,23.23937931
4499.75,0.16499,0.01146,0,0,0.0433,0.03034,0.01872,0.14852,0.58267,0.08156,23.09641379
4500.25,0.15736,0.01147,0,0,0.03857,0.03486,0,0.15375,0.60398,0.05625,25.17310345
4500.75,0.14904,0.01117,0,0,0.03179,0.04057,0,0.15518,0.61225,0.04827,27.69006897
4501.25,0.1458,0.01049,0,0,0.02571,0.04759,0,0.15441,0.616,0.04067,28.73248276
4501.75,0.15578,0.01008,0,0,0.02349,0.0535,0,0.15121,0.60594,0.03772,28.40275862
4502.25,0.17591,0.00979,0,0,0.03112,0.05575,0.00319,0.14052,0.58372,0.0494,27.45751724
4502.75,0.195,0.01034,0,0,0.04085,0.05608,0.01872,0.12234,0.55668,0.07756,29.4877931
4503.25,0.21113,0.01274,0,0,0.04827,0.05799,0.01872,0.10808,0.54307,0.0886,32.86765517
4503.75,0.22266,0.01661,0,0,0.05043,0.06485,0.01872,0.10174,0.52499,0.09535,34.99813793
4504.25,0.22825,0.01911,0,0,0.05369,0.07457,0.01872,0.0968,0.50886,0.10181,35.8957931
4504.75,0.22946,0.02165,0,0,0.05543,0.08828,0.01872,0.09429,0.49218,0.10661,32.97848276
4505.25,0.22946,0.02397,0,0,0.06002,0.10225,0.01872,0.08571,0.47988,0.11437,30.42324138
4505.75,0.2295,0.02546,0,0,0.06114,0.11218,0.01872,0.08386,0.46915,0.1173,31.05958621
4506.25,0.24307,0.02592,0,0,0.06385,0.1162,0.01872,0.07617,0.45607,0.12087,35.94710345
4506.75,0.26542,0.02718,0,0,0.06385,0.11988,0.01872,0.06621,0.43875,0.12227,41.73655172
4507.25,0.29675,0.02912,0,0,0.0657,0.12757,0.01872,0.0502,0.41194,0.12652,45.20958621
4507.75,0.32865,0.03254,0,0,0.06399,0.14038,0.01872,0.04007,0.37565,0.12843,45.02455172
4508.25,0.34494,0.03534,0,0,0.06192,0.15534,0.01872,0.03258,0.35115,0.12923,44.27627586
4508.75,0.34988,0.03659,0,0,0.06234,0.1706,0.01872,0.02534,0.33653,0.13109,44.11551724
4509.25,0.34786,0.03793,0,0,0.06351,0.18243,0.01872,0.02073,0.32882,0.13391,43.7022069
4509.75,0.3409,0.03892,0,0,0.06567,0.18703,0.01872,0.02164,0.32712,0.13745,41.226
4510.25,0.33138,0.03991,0,0,0.06627,0.18946,0.01872,0.0258,0.32848,0.13922,37.15917241
4510.75,0.32038,0.04007,0,0,0.06851,0.19255,0.01872,0.0266,0.33318,0.14192,35.49696552
4511.25,0.31159,0.04169,0,0,0.07079,0.18883,0.01872,0.02579,0.3426,0.1463,37.52013793
4511.75,0.31583,0.04402,0,0,0.07424,0.16995,0.01872,0.02067,0.35657,0.1528,43.06268966
4512.25,0.34275,0.04637,0,0,0.07087,0.13955,0.01872,0.01568,0.36606,0.15163,48.04041379
4512.75,0.39521,0.04653,0,0,0.06039,0.11453,0.01872,0.01438,0.35024,0.14001,49.41324138
4513.25,0.4601,0.0416,0,0,0.04945,0.09231,0.01872,0.01242,0.3254,0.12219,48.93696552
4513.75,0.50097,0.03098,0,0,0.05102,0.08325,0.01872,0.01362,0.30144,0.11207,45.39310345
4514.25,0.50049,0.02609,0,0,0.03756,0.0759,0.01872,0.02883,0.31242,0.09145,44.17448276
4514.75,0.47408,0.02509,0,0,0.02607,0.06881,0.01872,0.0453,0.34194,0.0774,44.43482759
4515.25,0.43397,0.02535,0,0,0.02153,0.05998,0.01872,0.05566,0.3848,0.07257,42.09937931
4515.75,0.38105,0.02452,0,0,0.02397,0.04821,0.01872,0.05945,0.44408,0.0744,35.98248276
4516.25,0.31285,0.02193,0,0,0.02438,0.03643,0.01774,0.07049,0.51616,0.07093,32.61682759
4516.75,0.22473,0.01638,0,0,0.0199,0.02713,0,0.0964,0.61545,0.04072,30.88910345
4517.25,0.14496,0.0121,0,0,0.00839,0.02439,0,0.1186,0.69156,0.02298,26.90937931
4517.75,0.0807,0.0091,0,0,0.00287,0.02228,0,0.12534,0.75971,0.0134,24.49296552
4518.25,0.0378,0.00681,0,0,0.00544,0.01933,0,0.12077,0.80985,0.01374,24.86813793
4518.75,0.02775,0.00538,0,0,0.01035,0.01739,0,0.11523,0.8239,0.01767,26.596
4519.25,0.02961,0.00394,0,0,0.01129,0.01833,0,0.11292,0.8239,0.01713,26.83682759
4519.75,0.03808,0.00414,0,0,0.01046,0.02166,0,0.11392,0.81174,0.0164,25.89917241
4520.25,0.04643,0.00571,0,0,0.01171,0.024,0,0.11414,0.79801,0.01958,25.44882759
4520.75,0.05175,0.00719,0,0,0.01451,0.02578,0,0.11366,0.7871,0.02438,25.8002069
4521.25,0.06778,0.00968,0,0,0.01888,0.02824,0,0.11063,0.76479,0.03208,27.08586207
4521.75,0.0955,0.01394,0,0,0.02303,0.03139,0,0.10584,0.7303,0.04151,28.15662069
4522.25,0.13871,0.02026,0,0,0.0279,0.03601,0,0.0975,0.67961,0.05407,27.78475862
4522.75,0.19912,0.02614,0,0,0.03096,0.04212,0,0.08731,0.61435,0.06408,27.76137931
4523.25,0.24329,0.02639,0,0,0.03429,0.0457,0,0.08075,0.56958,0.06811,27.95937931
4523.75,0.25455,0.02176,0,0,0.03844,0.04382,0.00036,0.08242,0.55866,0.06798,29.88751724
4524.25,0.24538,0.01679,0,0,0.03767,0.03918,0.01872,0.08473,0.55753,0.08118,33.53372414
4524.75,0.22682,0.0116,0,0,0.03829,0.03179,0.01872,0.08111,0.59166,0.07609,37.59765517
4525.25,0.20198,0.00732,0,0,0.03595,0.02665,0.01872,0.0757,0.63368,0.06866,38.21765517
4525.75,0.18818,0.00693,0,0,0.03468,0.02371,0.01872,0.07636,0.65142,0.06679,34.55758621
4526.25,0.19433,0.0099,0,0,0.03276,0.02335,0.01872,0.0868,0.63415,0.06795,29.80027586
4526.75,0.21722,0.01348,0,0,0.03275,0.02359,0.0056,0.09664,0.61073,0.05792,26.6677931
4527.25,0.23959,0.01523,0,0,0.03338,0.02392,0.01168,0.08995,0.58625,0.06709,27.67434483
4527.75,0.26133,0.01654,0,0,0.03178,0.02502,0.00753,0.08334,0.57445,0.06232,33.43275862
4528.25,0.2856,0.01751,0,0,0.03136,0.02522,0.00105,0.07758,0.56168,0.056,36.30848276
4528.75,0.31538,0.01898,0,0,0.02929,0.02781,0.01627,0.07253,0.51974,0.07158,36.66565517
4529.25,0.3681,0.02011,0,0,0.03312,0.02979,0.01872,0.06069,0.46948,0.07977,38.24151724
4529.75,0.43394,0.02182,0,0,0.03752,0.03226,0.01872,0.04392,0.41182,0.08664,43.77351724
4530.25,0.50131,0.02514,0,0,0.0405,0.0343,0.01872,0.03039,0.34964,0.0937,51.34144828
4530.75,0.55419,0.03,0,0,0.04229,0.03456,0.01872,0.02205,0.29819,0.10114,54.29262069
4531.25,0.57916,0.03412,0,0,0.04288,0.0337,0.01872,0.01657,0.27485,0.10642,54.78448276
4531.75,0.56993,0.03587,0,0,0.04094,0.03332,0.01872,0.01705,0.28419,0.10619,54.9562069
4532.25,0.52341,0.03442,0,0,0.03882,0.03225,0.01872,0.01907,0.33332,0.10218,54.98972414
4532.75,0.45481,0.03004,0,0,0.03925,0.03029,0.01872,0.02272,0.40417,0.09778,54.46917241
4533.25,0.38691,0.02625,0,0,0.04428,0.02712,0.01872,0.02389,0.47284,0.0992,51.10062069
4533.75,0.3235,0.02328,0,0,0.04921,0.02466,0.01872,0.02863,0.532,0.10143,42.71227586
4534.25,0.26527,0.0194,0,0,0.052,0.0228,0.01872,0.04478,0.57703,0.10024,32.80441379
4534.75,0.22209,0.01624,0,0,0.04835,0.02142,0.01872,0.06642,0.60676,0.09259,26.60096552
4535.25,0.20869,0.01517,0,0,0.04154,0.02101,0.01872,0.07896,0.61592,0.08372,25.91606897
4535.75,0.22896,0.01634,0,0,0.03902,0.02076,0.01872,0.07429,0.60191,0.0822,28.36696552
4536.25,0.27298,0.01865,0,0,0.04008,0.02213,0.01872,0.06006,0.56738,0.08598,33.75227586
4536.75,0.31974,0.02108,0,0,0.04069,0.02427,0.01872,0.04921,0.52629,0.08938,40.20310345
4537.25,0.35887,0.02206,0,0,0.03789,0.02754,0.01872,0.04167,0.49324,0.08732,43.64758621
4537.75,0.39307,0.02025,0,0,0.0384,0.03045,0.01872,0.03133,0.46779,0.08587,45.47151724
4538.25,0.41249,0.01701,0,0,0.04325,0.0318,0.01872,0.02008,0.45665,0.08771,47.23075862
4538.75,0.39892,0.01407,0,0,0.04808,0.03093,0.01872,0.01499,0.47429,0.08987,47.92075862
4539.25,0.35385,0.01096,0,0,0.0502,0.02868,0.01872,0.02035,0.51724,0.08877,45.98262069
4539.75,0.30835,0.00887,0,0,0.04226,0.02883,0.01872,0.03538,0.55759,0.07749,41.44434483
4540.25,0.28888,0.00845,0,0,0.03263,0.03108,0.01872,0.04925,0.57101,0.06617,37.81213793
4540.75,0.30605,0.01112,0,0,0.02927,0.03284,0.01872,0.05684,0.54516,0.06539,35.30248276
4541.25,0.35486,0.01699,0,0,0.03152,0.03412,0.01872,0.05348,0.4903,0.07448,35.52165517
4541.75,0.42172,0.02464,0,0,0.03279,0.0375,0.01872,0.04493,0.41971,0.08446,38.20075862
4542.25,0.49504,0.03061,0,0,0.03409,0.04296,0.01872,0.03512,0.34347,0.09259,43.59213793
4542.75,0.56916,0.03368,0,0,0.03886,0.04809,0.01872,0.0256,0.26589,0.1014,51.39331034
4543.25,0.64033,0.03548,0,0,0.04557,0.05222,0.01872,0.01455,0.19313,0.11097,61.40848276
4543.75,0.69318,0.03978,0,0,0.04298,0.05697,0.01872,0.01139,0.13698,0.11285,71.94675862
4544.25,0.72292,0.04527,0,0,0.04044,0.06085,0.01872,0.01172,0.10008,0.11614,75.4622069
4544.75,0.73439,0.05091,0,0,0.0399,0.05691,0.01872,0.01231,0.08686,0.12183,72.52496552
4545.25,0.73646,0.05163,0,0,0.0401,0.06281,0.01872,0.01242,0.07786,0.12286,69.0177931
4545.75,0.72582,0.04904,0,0,0.04027,0.06749,0.01872,0.01214,0.08652,0.12016,66.88441379
4546.25,0.71488,0.04423,0,0,0.04029,0.07046,0.01872,0.01157,0.09985,0.1148,67.50806897
4546.75,0.71292,0.03939,0,0,0.04148,0.0638,0.01872,0.01116,0.11253,0.11073,67.69710345
4547.25,0.71595,0.03303,0,0,0.04133,0.06564,0.01872,0.01039,0.11494,0.10346,65.62924138
4547.75,0.72003,0.02481,0,0,0.04112,0.06786,0.01872,0.00939,0.11807,0.09402,66.06082759
4548.25,0.71552,0.01861,0,0,0.04457,0.0652,0.01872,0.0091,0.1283,0.09098,66.37503448
4548.75,0.69137,0.01775,0,0,0.04611,0.06749,0.01872,0.00919,0.14938,0.09175,64.30862069
4549.25,0.62846,0.0189,0,0,0.05038,0.06687,0.01872,0.00986,0.20681,0.09785,60.68731034
4549.75,0.53048,0.0163,0,0,0.05357,0.06054,0.01872,0.00996,0.31042,0.09854,59.63213793
4550.25,0.41169,0.01068,0,0,0.05906,0.04993,0.01872,0.01189,0.43802,0.09844,53.91475862
4550.75,0.30051,0.00859,0,0,0.05337,0.04339,0.01872,0.02815,0.54727,0.0897,44.38510345
4551.25,0.21921,0.00939,0,0,0.04547,0.04168,0.01872,0.04505,0.62048,0.08169,36.08289655
4551.75,0.16818,0.00945,0,0,0.04064,0.04141,0.01872,0.05687,0.66472,0.07633,30.93903448
4552.25,0.14131,0.00797,0,0,0.03618,0.03988,0.01872,0.06655,0.6894,0.06964,29.7782069
4552.75,0.12802,0.00657,0,0,0.0286,0.03782,0.01872,0.07573,0.70455,0.05954,28.70386207
4553.25,0.12765,0.00614,0,0,0.02322,0.03537,0.01727,0.07938,0.71098,0.05146,27.90131034
4553.75,0.14934,0.00725,0,0,0.02393,0.03248,0.01175,0.07823,0.69702,0.0476,27.30006897
4554.25,0.20017,0.01057,0,0,0.03003,0.02988,0.01872,0.06677,0.64386,0.06563,27.82137931
4554.75,0.26924,0.01714,0,0,0.03792,0.02819,0.01872,0.05202,0.57678,0.08185,31.14068966
4555.25,0.3277,0.02397,0,0,0.04394,0.02721,0.01872,0.03482,0.52364,0.09627,37.28910345
4555.75,0.35603,0.02779,0,0,0.04703,0.02557,0.01872,0.02502,0.49985,0.10401,43.35241379
4556.25,0.36216,0.02754,0,0,0.04565,0.0242,0.01872,0.02526,0.49649,0.10217,46.16855172
4556.75,0.37285,0.02634,0,0,0.04114,0.02662,0.01872,0.03068,0.48366,0.09576,48.44889655
4557.25,0.40493,0.02889,0,0,0.0349,0.02879,0.01872,0.03334,0.45043,0.09159,49.58344828
4557.75,0.45022,0.03475,0,0,0.03576,0.02903,0.01872,0.03178,0.39975,0.0991,49.85903448
4558.25,0.49156,0.04106,0,0,0.04035,0.02771,0.01872,0.02634,0.35427,0.11133,49.30386207
4558.75,0.51021,0.04448,0,0,0.04436,0.02726,0.01872,0.02194,0.33303,0.11966,49.03703448
4559.25,0.51828,0.0448,0,0,0.04532,0.02877,0.01872,0.01537,0.32874,0.1211,49.02986207
4559.75,0.52929,0.04599,0,0,0.04387,0.02794,0.01872,0.01223,0.32196,0.1208,49.22668966
4560.25,0.55033,0.0478,0,0,0.03993,0.0348,0.01872,0.01195,0.29647,0.11838,47.92027586
4560.75,0.5701,0.04797,0,0,0.03802,0.03111,0.01872,0.01173,0.28234,0.11643,48.39737931
4561.25,0.58297,0.04101,0,0,0.04873,0.03427,0.01872,0.01226,0.26204,0.1207,51.66317241
4561.75,0.60319,0.03673,0,0,0.04763,0.02938,0.01872,0.01161,0.25274,0.11468,52.27917241
4562.25,0.62989,0.03119,0,0,0.05698,0.02578,0.01872,0.01247,0.22498,0.11901,51.52537931
4562.75,0.64527,0.02956,0,0,0.05521,0.0212,0.01872,0.01173,0.21832,0.1152,50.01751724
4563.25,0.61299,0.0271,0,0,0.04831,0.01978,0.01872,0.01084,0.26226,0.10468,44.86124138
4563.75,0.51642,0.02047,0,0,0.04762,0.01418,0.01872,0.0097,0.37289,0.0965,39.7997931
4564.25,0.389,0.01165,0,0,0.05201,0.00743,0.01872,0.00976,0.51144,0.09158,38.66503448
4564.75,0.27618,0.00676,0,0,0.04592,0.00507,0.01872,0.01735,0.63,0.07926,42.15724138
4565.25,0.19499,0.00491,0,0,0.03803,0.00425,0.01872,0.03058,0.70852,0.0683,39.93248276
4565.75,0.13774,0.00486,0,0,0.02816,0.00455,0.01872,0.05238,0.7536,0.05714,31.03682759
4566.25,0.09951,0.00466,0,0,0.01977,0.00406,0.00659,0.08067,0.78474,0.03452,25.92668966
4566.75,0.08992,0.00353,0,0,0.01064,0.0036,0.00983,0.10179,0.78068,0.02643,24.81937931
4567.25,0.1173,0.00185,0,0,0.01216,0.00008,0.01872,0.0971,0.75279,0.03576,25.88710345
4567.75,0.16388,0.00251,0,0,0.02105,0,0.01872,0.07157,0.72227,0.04651,30.76910345
4568.25,0.18942,0.00556,0,0,0.02875,0,0.01872,0.04777,0.70978,0.05859,35.56193103
4568.75,0.17004,0.00746,0,0,0.02863,0,0.01872,0.04546,0.7297,0.06057,36.48034483
4569.25,0.12565,0.00591,0,0,0.02289,0,0.0184,0.06399,0.76315,0.05204,32.27710345
4569.75,0.08516,0.00251,0,0,0.01706,0.00134,0,0.09095,0.80297,0.02202,27.6122069
4570.25,0.0575,0,0,0,0.00853,0.00507,0.00925,0.10572,0.81392,0.01949,25.67089655
4570.75,0.04301,0,0,0,0.00332,0.00812,0.00099,0.11774,0.82682,0.0048,25.70255172
4571.25,0.04783,0,0,0,0.00319,0.00951,0,0.11952,0.81995,0.0036,26.84710345
4571.75,0.08407,0.00216,0,0,0.00978,0.00928,0,0.10722,0.78749,0.01343,29.38841379
4572.25,0.15159,0.00743,0,0,0.02438,0.00649,0.01029,0.07685,0.72298,0.04675,37.98275862
4572.75,0.21414,0.01235,0,0,0.03892,0.0043,0.01872,0.04992,0.66165,0.07761,47.79834483
4573.25,0.21881,0.01325,0,0,0.04463,0.00447,0.01872,0.04966,0.65047,0.08506,45.55096552
4573.75,0.17132,0.01016,0,0,0.04255,0.00649,0.01872,0.06786,0.68291,0.07925,42.99662069
4574.25,0.12922,0.00748,0,0,0.03701,0.00906,0.00995,0.09333,0.71395,0.06066,41.43406897
4574.75,0.10347,0.00533,0,0,0.03285,0.0106,0.01866,0.10369,0.7254,0.06289,38.19827586
4575.25,0.08846,0.00379,0,0,0.03119,0.01203,0.01872,0.10688,0.73893,0.05935,34.23103448
4575.75,0.08822,0.00115,0,0,0.04125,0.01138,0.01872,0.10095,0.73834,0.06773,31.86758621
4576.25,0.08825,0.00417,0,0,0.03661,0.01224,0.01872,0.09704,0.74297,0.06588,30.26662069
4576.75,0.0852,0.00611,0,0,0.0382,0.01189,0.00806,0.10387,0.74666,0.05846,28.11482759
4577.25,0.07815,0.00827,0,0,0.03861,0.01121,0,0.11615,0.74762,0.05271,26.25751724
4577.75,0.06991,0.01079,0,0,0.03219,0.01297,0,0.13392,0.74022,0.0483,24.64262069
4578.25,0.06486,0.01089,0,0,0.03269,0.01172,0,0.13794,0.74189,0.04898,23.38965517
4578.75,0.06367,0.01047,0,0,0.03326,0.01007,0,0.13402,0.74851,0.04914,24.57213793
4579.25,0.06249,0.00929,0,0,0.03683,0.00727,0,0.12386,0.76027,0.05185,26.26303448
4579.75,0.05695,0.00805,0,0,0.03711,0.0064,0,0.12789,0.7636,0.05078,26.47806897
4580.25,0.04804,0.0071,0,0,0.03421,0.00653,0,0.13736,0.76676,0.04644,24.80268966
4580.75,0.03968,0.00649,0,0,0.02902,0.00768,0,0.1479,0.76923,0.03993,22.60393103
4581.25,0.03506,0.0057,0,0,0.02517,0.00916,0,0.15271,0.7722,0.03471,21.29986207
4581.75,0.03361,0.0052,0,0,0.01844,0.01185,0,0.15669,0.77422,0.02657,21.04613793
4582.25,0.0342,0.00523,0,0,0.01099,0.01497,0,0.15526,0.77935,0.01822,21.73165517
4582.75,0.03678,0.00506,0,0,0.01144,0.01505,0,0.14698,0.78469,0.01854,23.36958621
4583.25,0.04101,0.0052,0,0,0.01886,0.01278,0,0.14013,0.78201,0.02705,24.85772414
4583.75,0.0473,0.00619,0,0,0.02745,0.01066,0,0.13613,0.77227,0.03782,24.51165517
4584.25,0.05834,0.00815,0,0,0.03543,0.01035,0,0.13275,0.75498,0.04901,22.59648276
4584.75,0.08039,0.01068,0,0,0.04924,0.00832,0,0.12294,0.72843,0.06738,23.73489655
4585.25,0.11464,0.01452,0,0,0.05981,0.00577,0.01872,0.10405,0.6825,0.10357,28.25634483
4585.75,0.14852,0.01767,0,0,0.06729,0.00107,0.01872,0.08683,0.65991,0.1155,31.52275862
4586.25,0.17508,0.01907,0,0,0.06243,0.00042,0.01872,0.07706,0.64722,0.1116,31.32006897
4586.75,0.19529,0.01718,0,0,0.05023,0.00224,0.01872,0.07456,0.64177,0.09576,29.88324138
4587.25,0.1966,0.01355,0,0,0.03632,0.00679,0.01872,0.08174,0.64628,0.07605,27.38517241
4587.75,0.18529,0.01071,0,0,0.02985,0.0081,0.00305,0.0937,0.66931,0.04883,25.24834483
4588.25,0.1673,0.00976,0,0,0.02429,0.00786,0,0.1049,0.68589,0.03826,24.59813793
4588.75,0.14952,0.00821,0,0,0.02084,0.00665,0,0.1074,0.70738,0.03264,26.00965517
4589.25,0.13611,0.00632,0,0,0.01845,0.0061,0,0.10605,0.72697,0.02783,28.72648276
4589.75,0.12932,0.00509,0,0,0.01816,0.00553,0,0.1042,0.73769,0.02613,31.17889655
4590.25,0.13056,0.00611,0,0,0.01926,0.00521,0,0.10252,0.73636,0.0285,31.71648276
4590.75,0.14132,0.00829,0,0,0.02473,0.00304,0,0.10078,0.72184,0.03711,29.82151724
4591.25,0.16097,0.0101,0,0,0.03224,0,0.00484,0.09078,0.70106,0.05277,27.17096552
4591.75,0.18122,0.01123,0,0,0.03333,0,0.01872,0.07993,0.67558,0.07007,29.32606897
4592.25,0.18965,0.01075,0,0,0.03245,0,0.01872,0.07384,0.67458,0.06856,32.25572414
4592.75,0.17227,0.00764,0,0,0.03095,0,0.01872,0.08396,0.68645,0.06339,33.41489655
4593.25,0.13412,0.00498,0,0,0.02471,0.00171,0.01872,0.10824,0.70752,0.05338,31.77827586
4593.75,0.09681,0.0046,0,0,0.01508,0.00568,0,0.14734,0.73049,0.02212,27.73965517
4594.25,0.07967,0.0065,0,0,0.00462,0.0096,0,0.17029,0.72932,0.01247,24.3222069
4594.75,0.08528,0.00859,0,0,0.00409,0.00987,0,0.16803,0.72415,0.0142,23.34675862
4595.25,0.09949,0.00874,0,0,0.01449,0.00568,0,0.14627,0.72533,0.02608,24.91096552
4595.75,0.09668,0.00708,0,0,0.02359,0.00114,0,0.12782,0.7437,0.03448,25.57641379
4596.25,0.07517,0.00487,0,0,0.02153,0.00177,0,0.1346,0.76207,0.02969,26.888
4596.75,0.05496,0.00388,0,0,0.01148,0.00709,0,0.15842,0.76417,0.01726,25.26875862
4597.25,0.04383,0.00432,0,0,0.00062,0.0131,0,0.17963,0.7585,0.00553,23.28765517
4597.75,0.04181,0.00338,0,0,0,0.0149,0,0.18093,0.75899,0.00378,22.0077931
4598.25,0.04701,0.00382,0,0,0.00004,0.01632,0,0.17367,0.75914,0.00432,20.35537931
4598.75,0.05856,0.00448,0,0,0.00363,0.01767,0,0.16854,0.74712,0.00909,20.87082759
4599.25,0.07337,0.00632,0,0,0.00773,0.01899,0,0.16308,0.73051,0.01577,22.94848276
4599.75,0.08679,0.00777,0,0,0.01223,0.02015,0,0.15081,0.72226,0.02245,24.43337931
4600.25,0.09732,0.00688,0,0,0.02021,0.01977,0,0.13235,0.72346,0.03045,25.57772414
4600.75,0.10343,0.00571,0,0,0.0242,0.02069,0.0046,0.12439,0.71698,0.03854,25.53103448
4601.25,0.10386,0.00569,0,0,0.0224,0.02396,0,0.13218,0.71192,0.03157,23.83806897
4601.75,0.09934,0.0072,0,0,0.01466,0.02963,0,0.14695,0.70223,0.02455,23.03262069
4602.25,0.09597,0.00791,0,0,0.01106,0.03426,0,0.15192,0.69888,0.02129,23.68372414
4602.75,0.10173,0.00727,0,0,0.01748,0.03536,0,0.14344,0.69471,0.02781,24.82986207
4603.25,0.11507,0.00761,0,0,0.02673,0.03554,0.00485,0.12839,0.68181,0.04379,26.07337931
4603.75,0.13057,0.00865,0,0,0.03209,0.03681,0.01292,0.1161,0.66286,0.05962,27.898
4604.25,0.14208,0.00945,0,0,0.03376,0.03966,0.00174,0.11315,0.66016,0.05043,30.23558621
4604.75,0.14902,0.00972,0,0,0.03286,0.04313,0,0.11205,0.65323,0.04785,30.8717931
4605.25,0.15247,0.01027,0,0,0.0297,0.04714,0,0.11607,0.64435,0.04492,28.40882759
4605.75,0.15099,0.01168,0,0,0.02504,0.05008,0,0.11883,0.64339,0.04125,25.636
4606.25,0.14888,0.01234,0,0,0.02408,0.05227,0,0.11716,0.64527,0.0409,24.86903448
4606.75,0.15259,0.01246,0,0,0.02688,0.05461,0,0.10962,0.64385,0.04418,27.10703448
4607.25,0.16594,0.01311,0,0,0.03425,0.05619,0,0.09514,0.63536,0.05322,30.67310345
4607.75,0.18543,0.01527,0,0,0.03972,0.05776,0.01501,0.07414,0.61268,0.07782,33.89282759
4608.25,0.20826,0.01778,0,0,0.04363,0.0589,0.01872,0.05506,0.59765,0.08899,36.91627586
4608.75,0.22793,0.01932,0,0,0.04574,0.06041,0.01872,0.04158,0.58631,0.09309,38.61289655
4609.25,0.24475,0.02099,0,0,0.04656,0.06287,0.01872,0.03261,0.5735,0.09588,37.31117241
4609.75,0.25945,0.02324,0,0,0.04719,0.06522,0.01872,0.02591,0.56028,0.0991,33.94703448
4610.25,0.28285,0.0275,0,0,0.04604,0.06983,0.00917,0.02282,0.54178,0.09238,32.80627586
4610.75,0.32229,0.03244,0,0,0.04264,0.07775,0.01623,0.01681,0.49183,0.10161,36.08675862
4611.25,0.3579,0.03475,0,0,0.04314,0.08404,0.01872,0.01081,0.45064,0.10741,41.96834483
4611.75,0.38057,0.03689,0,0,0.04062,0.08725,0.01872,0.01075,0.42522,0.10696,47.65110345
4612.25,0.39046,0.03881,0,0,0.03914,0.08592,0.01872,0.01079,0.41617,0.10744,50.3802069
4612.75,0.38351,0.03974,0,0,0.04189,0.08847,0.01872,0.01124,0.41643,0.11158,50.32186207
4613.25,0.40188,0.04264,0,0,0.04065,0.08356,0.01872,0.01143,0.40112,0.11342,46.61737931
4613.75,0.44094,0.04356,0,0,0.05064,0.08181,0.01872,0.01279,0.35154,0.1257,44.61655172
4614.25,0.48116,0.04747,0,0,0.04681,0.07368,0.01872,0.01277,0.31939,0.12576,48.39337931
4614.75,0.48139,0.04548,0,0,0.04598,0.06229,0.01872,0.01243,0.33371,0.1226,51.54944828
4615.25,0.43913,0.03795,0,0,0.04817,0.05229,0.01872,0.01231,0.39143,0.11665,48.57289655
4615.75,0.38051,0.02894,0,0,0.04565,0.04518,0.01872,0.02588,0.45513,0.10373,41.97268966
4616.25,0.33248,0.02233,0,0,0.04503,0.04079,0.01872,0.03883,0.50183,0.09565,37.57917241
4616.75,0.30799,0.0199,0,0,0.04594,0.03983,0.01872,0.03942,0.5282,0.09397,37.60910345
4617.25,0.30524,0.02196,0,0,0.04868,0.04109,0.01872,0.02875,0.53556,0.09935,38.50448276
4617.75,0.32654,0.02805,0,0,0.05161,0.04598,0.01872,0.01613,0.51298,0.10945,42.22517241
4618.25,0.37545,0.03766,0,0,0.05062,0.05494,0.01872,0.01209,0.45053,0.11908,48.49165517
4618.75,0.41885,0.04489,0,0,0.05185,0.06555,0.01872,0.0131,0.38705,0.12855,54.55613793
4619.25,0.43946,0.04879,0,0,0.05331,0.07906,0.01872,0.01374,0.34691,0.13455,54.72910345
4619.75,0.45502,0.05267,0,0,0.05756,0.09453,0.01872,0.01473,0.30677,0.14367,50.60986207
